id,measurement,replicate,value,sample_notes,flag
20241101_Willcox Dam,total_e_ecoli,1,0,NA,NA
20241101_Willcox Dam,total_e_ecoli,2,1,NA,NA
20241101_Willcox Dam,total_coliform,1,0,NA,NA
20241101_Willcox Dam,total_coliform,2,3,NA,NA
20241101_Willcox Dam,R-card total_e_ecoli,1,NA,NA,NA
20241101_Willcox Dam,R-card total_coliform,2,NA,NA,NA
20241101_Brickhouse Run,air_temperature,1,19,NA,NA
20241101_Brickhouse Run,air_temperature,2,19,NA,NA
20241101_Brickhouse Run,water_temperature,1,18.1,NA,NA
20241101_Brickhouse Run,water_temperature,2,18.1,NA,NA
20241101_Brickhouse Run,pH,1,7.4,NA,NA
20241101_Brickhouse Run,pH,2,7.43,NA,NA
20241101_Brickhouse Run,do_percent,1,88.5,NA,NA
20241101_Brickhouse Run,do_percent,2,85.7,NA,NA
20241101_Brickhouse Run,do_mgl,1,8.3,NA,NA
20241101_Brickhouse Run,do_mgl,2,8.04,NA,NA
20241101_Brickhouse Run,turbidity,1,1.5,NA,NA
20241101_Brickhouse Run,turbidity,2,2.1,NA,NA
20241101_Brickhouse Run,total_e_ecoli,1,19,NA,NA
20241101_Brickhouse Run,total_e_ecoli,2,10,NA,NA
20241101_Brickhouse Run,total_coliform,1,41,NA,NA
20241101_Brickhouse Run,total_coliform,2,28,NA,NA
20241101_Brickhouse Run,R-card total_e_ecoli,1,NA,NA,NA
20241101_Brickhouse Run,R-card total_coliform,2,NA,NA,NA
20241101_Fleets Branch,air_temperature,1,19,NA,NA
20241101_Fleets Branch,air_temperature,2,19,NA,NA
20241101_Fleets Branch,water_temperature,1,17.4,NA,NA
20241101_Fleets Branch,water_temperature,2,17.3,NA,NA
20241101_Fleets Branch,pH,1,7.25,NA,NA
20241101_Fleets Branch,pH,2,7.25,NA,NA
20241101_Fleets Branch,do_percent,1,77.5,NA,NA
20241101_Fleets Branch,do_percent,2,76.9,NA,NA
20241101_Fleets Branch,do_mgl,1,7.45,NA,NA
20241101_Fleets Branch,do_mgl,2,7.37,NA,NA
20241101_Fleets Branch,turbidity,1,1.09,NA,NA
20241101_Fleets Branch,turbidity,2,0.99,NA,NA
20241101_Fleets Branch,total_e_ecoli,1,54,NA,NA
20241101_Fleets Branch,total_e_ecoli,2,71,NA,NA
20241101_Fleets Branch,total_coliform,1,61,NA,NA
20241101_Fleets Branch,total_coliform,2,80,NA,NA
20241101_Fleets Branch,R-card total_e_ecoli,1,NA,NA,NA
20241101_Fleets Branch,R-card total_coliform,2,NA,NA,NA
20241101_Harvell Dam,air_temperature,1,19,NA,NA
20241101_Harvell Dam,air_temperature,2,19,NA,NA
20241101_Harvell Dam,water_temperature,1,18.3,NA,NA
20241101_Harvell Dam,water_temperature,2,18.3,NA,NA
20241101_Harvell Dam,pH,1,7.72,NA,NA
20241101_Harvell Dam,pH,2,7.72,NA,NA
20241101_Harvell Dam,do_percent,1,98.5,NA,NA
20241101_Harvell Dam,do_percent,2,98.3,NA,NA
20241101_Harvell Dam,do_mgl,1,9.25,NA,NA
20241101_Harvell Dam,do_mgl,2,9.24,NA,NA
20241101_Harvell Dam,turbidity,1,2.96,NA,NA
20241101_Harvell Dam,turbidity,2,3.08,NA,NA
20241101_Harvell Dam,total_e_ecoli,1,0,NA,NA
20241101_Harvell Dam,total_e_ecoli,2,1,NA,NA
20241101_Harvell Dam,total_coliform,1,5,NA,NA
20241101_Harvell Dam,total_coliform,2,37,NA,NA
20241101_Harvell Dam,R-card total_e_ecoli,1,NA,NA,NA
20241101_Harvell Dam,R-card total_coliform,2,NA,NA,NA
20241114_Fleets Branch,air_temperature,1,13,NA,NA
20241114_Fleets Branch,air_temperature,2,13,NA,NA
20241114_Fleets Branch,water_temperature,1,11.1,NA,NA
20241114_Fleets Branch,water_temperature,2,11.1,NA,NA
20241114_Fleets Branch,pH,1,7.25,NA,NA
20241114_Fleets Branch,pH,2,7.24,NA,NA
20241114_Fleets Branch,do_percent,1,77.2,NA,NA
20241114_Fleets Branch,do_percent,2,76.7,NA,NA
20241114_Fleets Branch,do_mgl,1,8.5,NA,NA
20241114_Fleets Branch,do_mgl,2,8.44,NA,NA
20241114_Fleets Branch,turbidity,1,1.52,NA,NA
20241114_Fleets Branch,turbidity,2,1.79,NA,NA
20241114_Fleets Branch,total_e_ecoli,1,10,NA,NA
20241114_Fleets Branch,total_e_ecoli,2,14,NA,NA
20241114_Fleets Branch,total_coliform,1,21,NA,NA
20241114_Fleets Branch,total_coliform,2,36,NA,NA
20241114_Fleets Branch,R-card total_e_ecoli,1,NA,NA,NA
20241114_Fleets Branch,R-card total_coliform,2,NA,NA,NA
20241114_Harvell Dam,air_temperature,1,13,NA,NA
20241114_Harvell Dam,air_temperature,2,13,NA,NA
20241114_Harvell Dam,water_temperature,1,11.1,NA,NA
20241114_Harvell Dam,water_temperature,2,11.1,NA,NA
20241114_Harvell Dam,pH,1,7.56,NA,NA
20241114_Harvell Dam,pH,2,7.56,NA,NA
20241114_Harvell Dam,do_percent,1,92.4,NA,NA
20241114_Harvell Dam,do_percent,2,92.1,NA,NA
20241114_Harvell Dam,do_mgl,1,9.57,NA,NA
20241114_Harvell Dam,do_mgl,2,9.54,NA,NA
20241114_Harvell Dam,turbidity,1,2.39,NA,NA
20241114_Harvell Dam,turbidity,2,2.28,NA,NA
20241114_Harvell Dam,total_e_ecoli,1,7,NA,NA
20241114_Harvell Dam,total_e_ecoli,2,3,NA,NA
20241114_Harvell Dam,total_coliform,1,13,NA,NA
20241114_Harvell Dam,total_coliform,2,6,NA,NA
20241114_Harvell Dam,R-card total_e_ecoli,1,NA,NA,NA
20241114_Harvell Dam,R-card total_coliform,2,NA,NA,NA
20241121_Fleets Branch,air_temperature,1,10,NA,NA
20241121_Fleets Branch,air_temperature,2,10,NA,NA
20241121_Fleets Branch,water_temperature,1,12.9,NA,NA
20241121_Fleets Branch,water_temperature,2,12.9,NA,NA
20241121_Fleets Branch,pH,1,7.31,NA,NA
20241121_Fleets Branch,pH,2,7.3,NA,NA
20241121_Fleets Branch,do_percent,1,76.4,NA,NA
20241121_Fleets Branch,do_percent,2,76.1,NA,NA
20241121_Fleets Branch,do_mgl,1,8.07,NA,NA
20241121_Fleets Branch,do_mgl,2,8.04,NA,NA
20241121_Fleets Branch,turbidity,1,2.77,NA,NA
20241121_Fleets Branch,turbidity,2,2.85,NA,NA
20241121_Fleets Branch,total_e_ecoli,1,3,NA,NA
20241121_Fleets Branch,total_e_ecoli,2,5,NA,NA
20241121_Fleets Branch,total_coliform,1,9,NA,NA
20241121_Fleets Branch,total_coliform,2,10,NA,NA
20241121_Fleets Branch,R-card total_e_ecoli,1,NA,NA,NA
20241121_Fleets Branch,R-card total_coliform,2,NA,NA,NA
20241121_Harvell Dam,air_temperature,1,NA,NA,NA
20241121_Harvell Dam,air_temperature,2,NA,NA,NA
20241121_Harvell Dam,water_temperature,1,14,NA,NA
20241121_Harvell Dam,water_temperature,2,14,NA,NA
20241121_Harvell Dam,pH,1,7.57,NA,NA
20241121_Harvell Dam,pH,2,7.58,NA,NA
20241121_Harvell Dam,do_percent,1,95.7,NA,NA
20241121_Harvell Dam,do_percent,2,97.4,NA,NA
20241121_Harvell Dam,do_mgl,1,9.89,NA,NA
20241121_Harvell Dam,do_mgl,2,10.04,NA,NA
20241121_Harvell Dam,turbidity,1,3.03,NA,NA
20241121_Harvell Dam,turbidity,2,3.34,NA,NA
20241121_Harvell Dam,total_e_ecoli,1,2,NA,NA
20241121_Harvell Dam,total_e_ecoli,2,4,NA,NA
20241121_Harvell Dam,total_coliform,1,5,NA,NA
20241121_Harvell Dam,total_coliform,2,7,NA,NA
20241121_Harvell Dam,R-card total_e_ecoli,1,NA,NA,NA
20241121_Harvell Dam,R-card total_coliform,2,NA,NA,NA
20241205_Harvell Dam,air_temperature,1,NA,NA,NA
20241205_Harvell Dam,air_temperature,2,NA,NA,NA
20241205_Harvell Dam,water_temperature,1,7.8,NA,NA
20241205_Harvell Dam,water_temperature,2,7.8,NA,NA
20241205_Harvell Dam,pH,1,7.4,NA,NA
20241205_Harvell Dam,pH,2,7.41,NA,NA
20241205_Harvell Dam,do_percent,1,95,NA,NA
20241205_Harvell Dam,do_percent,2,94.8,NA,NA
20241205_Harvell Dam,do_mgl,1,11.29,NA,NA
20241205_Harvell Dam,do_mgl,2,11.27,NA,NA
20241205_Harvell Dam,turbidity,1,2.66,NA,NA
20241205_Harvell Dam,turbidity,2,2.61,NA,NA
20241205_Harvell Dam,total_e_ecoli,1,3,NA,NA
20241205_Harvell Dam,total_e_ecoli,2,1,NA,NA
20241205_Harvell Dam,total_coliform,1,1,NA,NA
20241205_Harvell Dam,total_coliform,2,1,NA,NA
20241205_Harvell Dam,R-card total_e_ecoli,1,NA,NA,NA
20241205_Harvell Dam,R-card total_coliform,2,NA,NA,NA
20241205_Fleets Branch,air_temperature,1,NA,NA,NA
20241205_Fleets Branch,air_temperature,2,NA,NA,NA
20241205_Fleets Branch,water_temperature,1,5.9,NA,NA
20241205_Fleets Branch,water_temperature,2,5.9,NA,NA
20241205_Fleets Branch,pH,1,7.41,NA,NA
20241205_Fleets Branch,pH,2,7.39,NA,NA
20241205_Fleets Branch,do_percent,1,95.1,NA,NA
20241205_Fleets Branch,do_percent,2,94.3,NA,NA
20241205_Fleets Branch,do_mgl,1,11.85,NA,NA
20241205_Fleets Branch,do_mgl,2,11.77,NA,NA
20241205_Fleets Branch,turbidity,1,1.32,NA,NA
20241205_Fleets Branch,turbidity,2,1.34,NA,NA
20241205_Fleets Branch,total_e_ecoli,1,2,NA,NA
20241205_Fleets Branch,total_e_ecoli,2,6,NA,NA
20241205_Fleets Branch,total_coliform,1,4,NA,NA
20241205_Fleets Branch,total_coliform,2,11,NA,NA
20241205_Fleets Branch,R-card total_e_ecoli,1,NA,NA,NA
20241205_Fleets Branch,R-card total_coliform,2,NA,NA,NA
